medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
BFC65FA90BB44293A208BC632FD22054,5628A63C1CA9377C2F107276BC92F93D,CMT,1,N,2013-01-07 18:21:35,2013-01-07 18:32:27,1,652,2.20,-74.001877,40.729698,-73.994644,40.751083
9157CFD5FF9AD4D5660B2B5B915CF426,8A6C780611D692586049FF0E804445DD,CMT,1,N,2013-01-07 13:41:02,2013-01-07 13:53:45,1,763,2.10,-74.010147,40.720947,-74.007301,40.705994
FFD8F49027A47FE0B5C6A597CAD3B3AF,913EBEFA931EECE8BEC7D6697D1DB45E,CMT,1,N,2013-01-10 17:14:52,2013-01-10 17:30:44,1,952,1.90,-73.994415,40.746025,-73.989777,40.725735
7DD264FDACEE4D4E7F67B71E90847674,6CB9E13D73F0DEF9E7F96B62BCB3487B,CMT,1,N,2013-01-07 19:56:51,2013-01-07 20:03:36,1,405,1.60,-73.973412,40.758327,-73.987938,40.737923
7DD264FDACEE4D4E7F67B71E90847674,6CB9E13D73F0DEF9E7F96B62BCB3487B,CMT,1,N,2013-01-07 21:33:35,2013-01-07 21:36:52,2,196,.30,-73.975029,40.756512,-73.973289,40.755173
9EF8607B4226353DA2506B9693D1AF05,2EA93DF42E51D51C96F31415AA01A06C,CMT,1,N,2013-01-10 13:31:34,2013-01-10 13:45:38,3,844,2.20,-73.957848,40.773739,-73.963402,40.794361
9EF8607B4226353DA2506B9693D1AF05,2EA93DF42E51D51C96F31415AA01A06C,CMT,1,N,2013-01-10 14:27:15,2013-01-10 14:34:54,2,459,.70,-73.970596,40.76046,-73.963409,40.765144
F0CC93FCBADFAB61BEC43E52BAEE7AC3,714568B1B25B66F8C4BF26684D90F365,CMT,1,N,2013-01-07 16:22:52,2013-01-07 16:24:20,2,88,.20,-73.974274,40.747223,-73.976891,40.743507
8AFF507A0454E1B72CC54CB2BB69FFBA,F2F04A2CE645D280A3E559C1BAEA7E6B,CMT,1,N,2013-01-07 03:59:15,2013-01-07 04:01:33,1,138,1.00,-74.000793,40.746353,-73.983765,40.739147
8AFF507A0454E1B72CC54CB2BB69FFBA,F2F04A2CE645D280A3E559C1BAEA7E6B,CMT,1,N,2013-01-07 14:59:18,2013-01-07 15:07:49,1,510,.90,-73.991516,40.749966,-73.984955,40.751194
5A9D2D282294D7BFF145459E95A654C3,CAFD5BE23648E4AC9970E869BC160E0C,CMT,1,N,2013-01-10 11:23:51,2013-01-10 11:30:05,1,373,.60,-73.959602,40.780167,-73.950905,40.775719
723B5809862054401FA26A9219A45FC5,5F393257C4A293120A3041FFE978A0F3,CMT,1,N,2013-01-02 08:42:19,2013-01-02 08:47:29,1,310,.80,-73.952309,40.766346,-73.965202,40.772198
723B5809862054401FA26A9219A45FC5,5F393257C4A293120A3041FFE978A0F3,CMT,1,N,2013-01-02 13:12:52,2013-01-02 13:18:53,1,361,1.10,-73.979057,40.755527,-73.990723,40.745377
664D72E849CB0CB88BEE21BC9B3AF670,2030C538E515B0C379FF154C277B36FA,CMT,1,N,2013-01-07 09:11:23,2013-01-07 09:11:27,1,4,.90,-73.981216,40.773907,-73.981209,40.773899
4ADAC3A078F6BAA8FE6AF583FD8A32FB,7EDF384A51BB97304AAB566DF2D5355A,CMT,1,N,2013-01-07 18:03:12,2013-01-07 18:24:39,1,1287,3.40,-73.960114,40.77351,-73.995659,40.737633
4ADAC3A078F6BAA8FE6AF583FD8A32FB,7EDF384A51BB97304AAB566DF2D5355A,CMT,1,N,2013-01-07 23:14:48,2013-01-07 23:17:44,1,176,.70,-73.844292,40.721348,-73.844345,40.712479
98C89210E1228F7AEE1D1A858F79E683,A3BBA3BC2394F7CB62E6456757CF8D34,CMT,1,N,2013-01-10 09:20:14,2013-01-10 09:28:31,1,496,1.60,-73.981613,40.7328,-73.97599,40.750698
64B5BDD93342FC1DD74C67C82E53CDA2,4D9A676A21B7F54A06F1910BE7410ED9,CMT,1,N,2013-01-07 17:09:02,2013-01-07 17:25:39,1,996,3.60,-73.973114,40.758266,-73.978355,40.713615
4351ACEF683BECBD3E283F324EB78460,E41B56C771F05DFC0DDDA3244C886254,CMT,1,N,2013-01-07 17:37:53,2013-01-07 17:39:31,1,98,.00,-73.609673,40.741421,-73.609665,40.741425
4351ACEF683BECBD3E283F324EB78460,E41B56C771F05DFC0DDDA3244C886254,CMT,6,N,2013-01-07 17:40:37,2013-01-07 17:40:40,1,3,.00,-73.609665,40.741425,-73.609665,40.741425
2BA6269FB7FD30791F59A8CF2D2ED287,EFF73C078448FBD90A17949B8FC73502,CMT,1,N,2013-01-07 14:17:11,2013-01-07 14:32:11,1,899,6.50,-74.016151,40.714821,-73.973274,40.752434
8906D5C02DB6E4662AB7388E67E5466B,19CF16C54DB3F818E421CD4A15D88301,CMT,1,N,2013-01-10 07:29:17,2013-01-10 07:32:26,1,189,.40,-73.945473,40.773884,-73.952095,40.777081
8906D5C02DB6E4662AB7388E67E5466B,19CF16C54DB3F818E421CD4A15D88301,CMT,1,N,2013-01-10 14:33:13,2013-01-10 14:54:34,1,1281,3.40,-73.95446,40.766056,-73.980835,40.725712
C03136632769918087E1F034340FC6D5,0ECB922BDC3CBBE17ACDB595EF41DCCF,CMT,1,N,2013-01-07 09:58:55,2013-01-07 10:05:08,2,372,1.00,-73.973625,40.755375,-73.973145,40.76498
C03136632769918087E1F034340FC6D5,0ECB922BDC3CBBE17ACDB595EF41DCCF,CMT,1,N,2013-01-07 11:00:18,2013-01-07 11:07:59,1,460,1.00,-74.01001,40.720474,-74.010345,40.710327
402F9D0572FB6BA987A0BD7A0D256E24,9A5656C8409016FCA3BDF173C7F43176,CMT,1,N,2013-01-07 04:54:05,2013-01-07 05:16:14,1,1328,10.70,-73.982452,40.762775,-73.87133,40.774075
AE4B1644A189409BD4A8B6A415031C7D,E03587A22F9A1BD85F2EFCB70407677D,CMT,1,N,2013-01-10 16:59:08,2013-01-10 17:10:02,1,654,2.20,-73.971809,40.781818,-73.947502,40.779106
74B7D835C2CD98606D5256DA8A38E045,FD6DBC084D23286E88AEB1D8FCD10F54,CMT,1,N,2013-01-07 17:13:23,2013-01-07 17:17:01,1,218,1.30,-73.994499,40.766205,-74.006348,40.74976
FE03F0961C73A4589ED4C40DFC60E771,A04D3CD5B3B8510D62E19218D908C641,CMT,1,N,2013-01-08 11:54:08,2013-01-08 12:01:07,1,419,1.20,-73.978409,40.756798,-73.976662,40.744595
A347C834639E16443FE08271C25DA4D5,0C98002FE683A96381AC0F63E05129B5,CMT,1,N,2013-01-10 13:03:06,2013-01-10 13:13:10,1,604,1.60,-73.97113,40.795971,-73.962364,40.77906
A0DBCED92075908A8B4A0D8E6420C783,519502A8CC6386B2203DA6E75057B85C,CMT,1,N,2013-01-08 15:17:47,2013-01-08 15:27:30,1,583,1.90,-73.985573,40.741268,-73.968285,40.765095
B35B40A7C6563AAC24DF7566CD3434E1,D28B1ABE1ED4B3DC3C2C8B9D949F123A,CMT,1,N,2013-01-07 17:29:00,2013-01-07 17:38:41,1,580,2.60,-73.9907,40.770119,-74.003113,40.739792
6C8288A327BA30EC477E601902DEE83A,56513BD62A237C81681F8A6225F150FE,CMT,1,N,2013-01-10 15:58:18,2013-01-10 16:22:43,3,1465,3.00,-73.962212,40.779198,-73.990044,40.756447
CC84E8EC59B4DEB6C078C5426C479428,699E1671646F0F68C2631DC1333860D5,CMT,1,N,2013-01-08 08:06:06,2013-01-08 08:16:30,1,623,1.60,-73.98941,40.743877,-74.001709,40.756432
A0DBCED92075908A8B4A0D8E6420C783,519502A8CC6386B2203DA6E75057B85C,CMT,1,N,2013-01-08 16:51:25,2013-01-08 16:52:19,1,54,.20,-73.957947,40.769585,-73.960129,40.766403
D524C6F2D9E024F112AF5332B96C4836,F1910E11B69B246C9C9052A414C81786,CMT,1,N,2013-01-08 14:32:59,2013-01-08 14:49:10,3,971,2.10,-73.962296,40.778923,-73.985161,40.763702
EC357E5043D2B57A59695A9EBEF0DF66,008B6475D6D0D689BDAEE47700410F4C,CMT,1,N,2013-01-01 11:57:02,2013-01-01 12:03:48,1,406,1.80,-73.966995,40.769604,-73.980606,40.75201
BD3A6AD773AE2424DD1C7B1B7953E1B2,72020949E7A3D5A0629D2EE37122B69E,CMT,1,N,2013-01-07 11:08:19,2013-01-07 11:17:10,1,530,1.60,-73.9869,40.729713,-73.994354,40.745106
EA2E03CC1A3269655570D921D56E5F5C,DD8F68DA8D97BF3A5F7CA76527E68035,CMT,1,N,2013-01-06 14:02:30,2013-01-06 14:07:36,1,305,1.20,-73.963089,40.774853,-73.974556,40.761879
C666C43A8A1FBBDC1423C7B5C5CB43EE,90AD78BB4DC4C70E7FC795BC6E0F60A4,CMT,1,N,2013-01-07 09:39:19,2013-01-07 09:48:11,1,532,.50,-73.970238,40.753441,-73.980377,40.757404
E9A54865CAF737ED003957478C9D8FA1,93234C0BB59E66E5A4E2FB8AF6AA228E,CMT,1,N,2013-01-08 15:09:10,2013-01-08 15:11:53,3,162,.70,-73.978111,40.773586,-73.98349,40.780193
C291E4F982CE74F51D4C388CD2595B80,336D80820DA08AFFAA273C07403731EC,CMT,1,N,2013-01-05 23:55:36,2013-01-06 00:06:23,1,646,1.30,-73.986977,40.729668,-74.004005,40.723804
4197F25AF85DB6B8202C033EF63F8566,88D281D5AECDB0ADE5DB38E685B6372D,CMT,1,N,2013-01-01 14:22:17,2013-01-01 14:26:49,2,272,.90,-73.941254,40.799267,-73.929596,40.798435
23D6A1F22B224FC54443E6D2F49E06C2,AA8966EB7737D6BC4CC7C096100E8229,CMT,1,N,2013-01-02 06:16:41,2013-01-02 06:31:22,1,880,3.50,-73.99659,40.742043,-73.955437,40.765942
C7376896E2CCE352A299472108E79900,112166DB3A0A4CB10086B2AA9E9504BE,CMT,1,Y,2013-01-08 02:56:47,2013-01-08 03:01:29,1,281,1.10,-73.98307,40.741844,-73.974144,40.731213
B5A2A6106AC22D527F0DAF3E68E6E320,4C1141EBEA4FF8C17E9A4EB462C0E068,CMT,1,N,2013-01-10 15:25:58,2013-01-10 15:45:48,3,1189,5.40,-73.968468,40.762115,-73.998878,40.722713
F0C30DB188971047162E7EF1D07DB1A5,9A320184F2DC6B68B46C80DA829F6DD2,CMT,2,N,2013-01-05 18:50:17,2013-01-05 19:39:58,2,2980,17.80,-73.786842,40.641212,-73.980545,40.764996
60CD2CAE8AF2CA0E7A9CE5895EF6FC5D,CDEE1D89036C514DD92715FA4F6FE03C,CMT,1,N,2013-01-05 20:02:21,2013-01-05 20:06:26,1,244,1.00,-73.965141,40.80687,-73.97242,40.793915
5CF09A42016D31DFC3A6DE11E5AC9FB2,241319B38A234B0E5D2607F1AE61C57A,CMT,1,N,2013-01-06 03:27:52,2013-01-06 03:34:23,1,391,1.00,-73.99202,40.721901,-73.986244,40.73447
AE9D6880AEEF221B26DB42824E739223,4CBBEF83E04693B0FF121EAA07BA7B90,CMT,1,N,2013-01-01 18:02:27,2013-01-01 18:18:25,2,957,4.60,-73.94455,40.775219,-73.997749,40.746368
C86013D0B08D7D2D0A96F64AB3433C19,860153BE9CF88D44A0150C2E8C55511B,CMT,1,N,2013-01-07 21:25:20,2013-01-07 21:29:50,2,270,1.70,-73.983231,40.730534,-73.970177,40.751534
FFD8F49027A47FE0B5C6A597CAD3B3AF,913EBEFA931EECE8BEC7D6697D1DB45E,CMT,1,N,2013-01-10 17:37:59,2013-01-10 17:42:31,1,272,.40,-73.983414,40.734219,-73.982079,40.738331
3BCD8C31FAA3F956FCF1E94F56D04A60,233F3186A1BC75114820BDD03F126F1E,CMT,1,N,2013-01-08 14:31:08,2013-01-08 14:34:46,1,217,1.00,-73.995735,40.769485,-74.000595,40.758282
329F1DEC4D21AE3632FC59359966E4C2,98BFC4F68ED86E60B7A017E55761AAAA,CMT,1,N,2013-01-08 05:45:21,2013-01-08 05:53:29,1,488,1.50,-73.990471,40.75705,-73.979462,40.75013
D4CA68ECC21536DE406F3D58C7813241,3BA082D80853732DD95FBFC1C17E164D,CMT,1,N,2013-01-07 19:51:18,2013-01-07 19:57:30,1,371,1.80,-73.969749,40.76149,-73.983627,40.747776
3F86B4D96F1808EABA443CA01E1FF30E,55CA75826ACED81492124FDF7A1E6EA9,CMT,1,N,2013-01-05 15:06:34,2013-01-05 15:20:02,1,807,3.20,-74.000832,40.757996,-73.96772,40.766972
7257A55FFAB4C29F08A9A40F510FC2B6,E3590A87560D47E221285458CEAC02E2,CMT,1,N,2013-01-07 22:04:46,2013-01-07 22:24:18,1,1172,4.40,-73.983772,40.725712,-73.965828,40.67754
22D57F1224F01B9317E883E99CF45640,74448881762D8D1FF62D2B94B672894A,CMT,1,N,2013-01-10 07:45:31,2013-01-10 07:55:41,1,609,1.00,-73.967285,40.803486,-73.964851,40.791897
A35B0C1ACB5A9CBF4D2EC23C0311182E,D171E29B636565AF6283D0FEA24B7429,CMT,2,N,2013-01-07 19:22:35,2013-01-07 19:59:12,1,2197,19.40,-73.948402,40.774166,-73.782677,40.644138
7962B86567B65EAEDEEDAAD486F20B55,001B589A8CE9336B13431595AC15B718,CMT,1,N,2013-01-07 17:50:41,2013-01-07 18:07:28,1,1007,3.40,-73.988968,40.774254,-73.984184,40.737724
058236FA63D036C2FAF5EAB7999D1C65,3306833374A546005A2C0CD004D9F316,CMT,1,N,2013-01-10 14:38:35,2013-01-10 14:57:06,1,1111,2.50,-73.981438,40.781174,-73.994896,40.750008
0B6BE63C4B58435DCC76D772EFA89951,C61536469E1B48ECAC09D83D1EDE2F3E,CMT,1,N,2013-01-07 21:54:20,2013-01-07 22:02:17,3,476,2.40,-74.007652,40.724709,-73.990715,40.755772
ABCB77D9D7BEE24D2B60C019A1052293,E7A11E665BFECD4A3C20FF0B07CCBD27,CMT,1,N,2013-01-10 08:55:41,2013-01-10 09:10:01,1,860,1.60,-74.000099,40.748253,-73.979477,40.749504
058236FA63D036C2FAF5EAB7999D1C65,3306833374A546005A2C0CD004D9F316,CMT,1,N,2013-01-10 06:32:13,2013-01-10 06:44:48,1,754,3.60,-74.015121,40.716248,-73.992653,40.763607
758116B6100DF9103B782C0B8BD31A94,899334053ED3ABE4F5109FC1A7F6E071,CMT,1,N,2013-01-05 11:23:01,2013-01-05 11:41:46,1,1125,4.70,-74.004608,40.741848,-73.946175,40.715225
1F037A24370C1935783D89EF7872CEF0,7171C6E205A7F49CBE2B8E89F49D96F1,CMT,1,N,2013-01-02 11:55:42,2013-01-02 12:02:31,1,409,.90,-73.979034,40.784969,-73.985405,40.776024
A87E81DD7B6644CF1A23E7E0432160B7,5102001ADCDAACA9ABF077D5884759D6,CMT,2,N,2013-01-10 08:23:16,2013-01-10 08:57:13,1,2037,16.40,-73.984718,40.746731,-73.782089,40.644325
5CE3B00595DE0A02E0CBF874BE4267D4,27EE034E910DDB8605831F51F6F72D78,CMT,1,N,2013-01-07 13:45:50,2013-01-07 13:53:29,1,458,1.10,-73.974876,40.763817,-73.983688,40.749737
A9C1456A59A49B157DE97CFA3CDCA4A9,AA1F8E9B7CA91E41B0230EFBA3675980,CMT,1,N,2013-01-10 13:40:12,2013-01-10 13:47:51,1,459,.90,-73.953728,40.767071,-73.962639,40.758583
915D5155B2A1977B71EBA5029DB58B11,58169B2AF24148377820A57F0375D057,CMT,1,N,2013-01-08 10:37:01,2013-01-08 10:55:59,1,1138,3.50,-73.971107,40.759457,-74.007401,40.727924
61CC640FFF95E5457555EA160F0B854C,8178183132AF80D84B24EF3CFEEFEFA7,CMT,1,N,2013-01-07 22:34:47,2013-01-07 22:41:54,2,427,1.70,-73.994888,40.743782,-73.98175,40.728611
A9C1456A59A49B157DE97CFA3CDCA4A9,AA1F8E9B7CA91E41B0230EFBA3675980,CMT,1,N,2013-01-10 11:36:14,2013-01-10 11:52:14,1,959,1.90,-73.966904,40.757702,-73.991272,40.750488
08CED443036B7C30AD47C5D1AE3A34F7,4AC11012522AE5B31F862A094B9E8642,CMT,1,N,2013-01-07 22:01:39,2013-01-07 22:19:32,1,1073,2.10,-73.985107,40.72908,-73.990196,40.750111
2EA4997738E09E791F0BF2A672325117,872448E9FA0A1D9DFAAE98EEB508EA7F,CMT,1,N,2013-01-10 08:41:38,2013-01-10 09:10:42,1,1743,3.90,-73.959801,40.762726,-74.007179,40.751446
5C975C1D234C69A92F21D3F79CA73AF4,3BBE9B4CF7B93CBFB908126C8010D593,CMT,1,N,2013-01-07 21:16:29,2013-01-07 21:22:39,1,369,1.30,-73.992073,40.748421,-73.990898,40.734982
33A5FD2C5DCD5D53E073C54D8561441C,F807A85AC66675426EF65EAF5FA5FB1D,CMT,1,N,2013-01-10 14:28:08,2013-01-10 14:38:29,1,620,1.50,-74.004051,40.721905,-74.006622,40.740536
F0CC93FCBADFAB61BEC43E52BAEE7AC3,714568B1B25B66F8C4BF26684D90F365,CMT,1,N,2013-01-07 21:07:23,2013-01-07 21:23:31,1,968,4.00,-73.986336,40.76704,-73.975121,40.724743
1171F2BCE81980A0E5B3C1612FFCF751,E76F8763F39B8B209929FB76E6CDE996,CMT,1,N,2013-01-07 20:10:48,2013-01-07 20:14:16,1,208,1.50,-73.962692,40.799187,-73.977882,40.783157
8AFF507A0454E1B72CC54CB2BB69FFBA,F2F04A2CE645D280A3E559C1BAEA7E6B,CMT,1,N,2013-01-07 09:48:29,2013-01-07 09:49:57,2,88,.50,-73.995819,40.764423,-74.000641,40.75819
915D5155B2A1977B71EBA5029DB58B11,58169B2AF24148377820A57F0375D057,CMT,1,N,2013-01-08 13:05:51,2013-01-08 13:08:46,1,174,.50,-73.957115,40.782707,-73.963097,40.777981
33A5FD2C5DCD5D53E073C54D8561441C,F807A85AC66675426EF65EAF5FA5FB1D,CMT,1,N,2013-01-10 10:24:28,2013-01-10 10:27:21,1,173,.40,-73.969559,40.756927,-73.970436,40.753559
2EA4997738E09E791F0BF2A672325117,872448E9FA0A1D9DFAAE98EEB508EA7F,CMT,1,N,2013-01-10 11:47:01,2013-01-10 11:59:50,2,769,2.40,-73.871307,40.77412,-73.873825,40.746979
8AFF507A0454E1B72CC54CB2BB69FFBA,F2F04A2CE645D280A3E559C1BAEA7E6B,CMT,1,N,2013-01-07 11:27:31,2013-01-07 11:35:22,1,470,.70,-73.994751,40.739834,-73.982094,40.734303
E3F00BB3F4E710383C67E1A2A6F15C0D,8A09B24F000780013524FCF2BD5C63D1,CMT,1,N,2013-01-01 22:43:31,2013-01-01 22:49:23,3,352,2.10,-74.005272,40.745613,-73.982338,40.763973
F0CC93FCBADFAB61BEC43E52BAEE7AC3,714568B1B25B66F8C4BF26684D90F365,CMT,1,N,2013-01-07 18:51:10,2013-01-07 18:58:05,1,414,.90,-73.958778,40.768238,-73.95813,40.778564
915D5155B2A1977B71EBA5029DB58B11,58169B2AF24148377820A57F0375D057,CMT,1,N,2013-01-08 14:32:44,2013-01-08 14:46:18,3,814,2.40,-73.971786,40.782055,-73.98082,40.753078
2B53775530F0EAE6CE95A49CDDFD1785,555567D29365105C575CC2450E60DC9F,CMT,1,N,2013-01-07 19:04:32,2013-01-07 19:05:57,2,84,.10,-73.981895,40.76881,-73.982597,40.771568
2B53775530F0EAE6CE95A49CDDFD1785,555567D29365105C575CC2450E60DC9F,CMT,1,N,2013-01-07 19:20:13,2013-01-07 19:27:07,2,413,1.10,-73.978706,40.757626,-73.98967,40.741261
F0CC93FCBADFAB61BEC43E52BAEE7AC3,714568B1B25B66F8C4BF26684D90F365,CMT,1,N,2013-01-07 17:10:10,2013-01-07 17:24:54,1,884,5.20,-73.964363,40.764496,-73.939766,40.815727
D14543BFE9DE033976EEE760DB8C3321,82D663D0E4C51FC1698D7072EE8AE670,CMT,1,N,2013-01-07 09:07:04,2013-01-07 09:13:06,1,362,1.10,-73.998909,40.727985,-73.988655,40.737007
8AFF507A0454E1B72CC54CB2BB69FFBA,F2F04A2CE645D280A3E559C1BAEA7E6B,CMT,1,Y,2013-01-07 07:19:58,2013-01-07 07:43:02,1,1384,7.70,-73.991188,40.750057,-73.980247,40.749477
A69A32E079055E1E4F604075D0592821,3D8E7431C0ACF64F4E5F39036C579121,CMT,1,N,2013-01-07 09:31:58,2013-01-07 09:42:23,1,624,2.10,-73.978668,40.747768,-73.954239,40.764149
F0CC93FCBADFAB61BEC43E52BAEE7AC3,714568B1B25B66F8C4BF26684D90F365,CMT,1,N,2013-01-07 19:19:36,2013-01-07 19:28:41,1,545,2.10,-73.966972,40.764133,-73.945908,40.778866
664D72E849CB0CB88BEE21BC9B3AF670,2030C538E515B0C379FF154C277B36FA,CMT,1,N,2013-01-07 08:59:16,2013-01-07 09:07:22,1,486,.90,-73.980705,40.764484,-73.97953,40.77359
7A5BA15C9456E14E75F72F2C82913F19,A7DD7D27DA94021926BEB84A2851A2A4,CMT,1,N,2013-01-07 20:14:52,2013-01-07 20:24:06,1,554,2.30,-73.992867,40.743004,-73.996025,40.767345
4EE1F46354C254D6A62A581E53DE9DF4,D05992451215ED7CDB46E83D0EF0A908,CMT,1,N,2013-01-07 23:25:25,2013-01-07 23:31:15,2,350,1.10,-73.99157,40.759953,-73.976746,40.751713
4ADAC3A078F6BAA8FE6AF583FD8A32FB,7EDF384A51BB97304AAB566DF2D5355A,CMT,1,N,2013-01-07 17:51:42,2013-01-07 17:55:47,1,245,1.30,-73.958961,40.771984,-73.946198,40.789448
DD69783CF7F27E3285EFDFE851617455,96BBE1DB5D762D8A877AB7335042CF1B,CMT,1,N,2013-01-08 15:21:53,2013-01-08 15:26:03,1,250,1.30,-73.949371,40.802628,-73.94812,40.788124
7ECA17A5ED46F42FBFC853413B2D4322,C0A6D83EAF84CDA9BAFE84E12B15FC10,CMT,3,N,2013-01-07 16:21:14,2013-01-07 16:53:52,4,1957,17.00,-73.986145,40.760338,-74.177658,40.690464
DD69783CF7F27E3285EFDFE851617455,96BBE1DB5D762D8A877AB7335042CF1B,CMT,1,N,2013-01-08 12:27:29,2013-01-08 12:32:54,1,324,.70,-74.008972,40.717068,-74.000763,40.723343
DD69783CF7F27E3285EFDFE851617455,96BBE1DB5D762D8A877AB7335042CF1B,CMT,1,N,2013-01-08 08:32:15,2013-01-08 08:40:38,1,502,.80,-73.978195,40.762295,-73.973137,40.764046
02BA4A7C2CA5A1E1F34D0824A14FC80E,DFE52796D9DF58900D9F6CA0F9805F5B,CMT,1,N,2013-01-01 20:28:37,2013-01-01 20:37:09,4,511,1.70,-73.962547,40.758923,-73.978371,40.748322
4189F914006587B29C9822074FBD6AAE,9FDFEA14DA170E4BC753AAA0F705C7A1,CMT,1,N,2013-01-07 10:09:20,2013-01-07 10:14:41,1,320,1.20,-73.991356,40.723942,-73.987549,40.73748
AC7E1AA476492D6006F29C7B9993D1DF,26CD412B7A077C8E304168E022F29DF7,CMT,1,N,2013-01-10 13:08:05,2013-01-10 13:29:34,1,1289,1.90,-73.991547,40.750015,-73.971329,40.763859
DE6DB6AE35E6A59F18934C51762661D5,E5BA25C91EE4E17CEAC19F3C8AE99D40,CMT,1,N,2013-01-07 20:06:46,2013-01-07 20:15:18,1,511,1.20,-73.995712,40.739983,-73.97879,40.741211
5784E26F5FFAA6B672B7F069E35AE071,FB839F118679E86DF978772AC7ECD1CF,CMT,1,N,2013-01-07 15:17:57,2013-01-07 15:23:02,1,304,1.00,-73.9814,40.737148,-73.995964,40.736931
624178B02E3301EDFE8305A59E5DB815,DE72BB645050C4E54DE38DC5C3F3C783,CMT,1,N,2013-01-07 17:02:33,2013-01-07 17:15:56,1,803,2.50,-73.975784,40.776337,-74.002243,40.755688
664D72E849CB0CB88BEE21BC9B3AF670,2030C538E515B0C379FF154C277B36FA,CMT,1,N,2013-01-07 08:44:07,2013-01-07 08:57:17,1,790,1.60,-73.991226,40.750027,-73.980789,40.765507
0B14A808CCC1A3F22F1DAFC97F67FC77,BEC578DC2483869BA7166498CF14A6B7,CMT,1,N,2013-01-07 18:18:46,2013-01-07 18:29:00,3,614,1.60,-73.97448,40.756508,-73.988503,40.737144
98C89210E1228F7AEE1D1A858F79E683,A3BBA3BC2394F7CB62E6456757CF8D34,CMT,1,N,2013-01-10 11:10:05,2013-01-10 11:17:52,1,467,1.00,-73.963326,40.757835,-73.953529,40.771011
98C89210E1228F7AEE1D1A858F79E683,A3BBA3BC2394F7CB62E6456757CF8D34,CMT,1,N,2013-01-10 11:52:54,2013-01-10 12:04:36,1,701,.90,-73.986099,40.72654,-73.998611,40.725128
39BF2487AC5CE8E8054632A0D99C4C4F,5B4DE82D5F9E48BBD1A4B6DF6C46C378,CMT,1,N,2013-01-01 18:59:16,2013-01-01 19:06:31,1,415,1.30,-73.955765,40.764145,-73.970177,40.752415
AC7E1AA476492D6006F29C7B9993D1DF,26CD412B7A077C8E304168E022F29DF7,CMT,1,N,2013-01-10 12:01:04,2013-01-10 12:18:07,1,1022,3.30,-73.968437,40.755768,-73.966995,40.788399
AD2F02CE94C1F94E8B28CD7D3CE09553,54438937A6EEA62D603633FAA9D6D4B1,CMT,1,N,2013-01-07 11:30:37,2013-01-07 11:35:35,1,297,1.00,-73.948151,40.789639,-73.949219,40.778603
4189F914006587B29C9822074FBD6AAE,9FDFEA14DA170E4BC753AAA0F705C7A1,CMT,1,N,2013-01-07 08:14:08,2013-01-07 08:19:01,1,293,.70,-74.010681,40.711346,-74.012146,40.707275
3CA71A23F09A8FF5AE5ABCEDC96798DD,91D263AB661071CF3A12BA826B4D7851,CMT,1,N,2013-01-05 17:27:04,2013-01-05 17:41:28,4,863,3.60,-74.002213,40.719501,-73.979523,40.762421
AE9D6880AEEF221B26DB42824E739223,4CBBEF83E04693B0FF121EAA07BA7B90,CMT,1,N,2013-01-01 22:20:52,2013-01-01 22:24:30,2,217,.60,-74.00956,40.710377,-74.013916,40.702526
AB42AE725E1A71D06940A0B6DDBD8D5C,1AF3C4758A657E476BC2DBC08CC1C339,CMT,1,N,2013-01-08 06:37:33,2013-01-08 06:49:25,1,711,2.90,-73.956329,40.766823,-73.976974,40.73893
C638AA61940FA24F450ED032D64F4C89,D5096CB6CADE0D4EF8FA561C63C11F67,CMT,1,N,2013-01-07 10:27:12,2013-01-07 10:35:14,1,481,1.20,-73.979996,40.743092,-73.973686,40.758381
1ED70C00B1597B043D2E41B373E2989E,187DEC26DA68C0C0C2C6F3E8E7FC629F,CMT,1,N,2013-01-06 02:04:38,2013-01-06 02:33:40,2,1741,15.90,-74.001091,40.718719,-73.776367,40.763088
024C4857B3DF95B4C4E12602D28387AC,117279D7BA980093EAE9FCCF8F5BAFA1,CMT,1,N,2013-01-10 11:47:01,2013-01-10 11:49:39,1,158,.40,-73.976692,40.764275,-73.969116,40.761742
8D98CFE4D72CDF4735D3D7EF3362D74B,20E3BA74CC1A0B9991DDC0A21F75A48F,CMT,1,N,2013-01-08 19:12:38,2013-01-08 19:15:26,1,168,.70,-73.980461,40.783119,-73.973305,40.792484
830A001492E941D81089704FD9282265,B66933B8C7ED9BAC1486B568F013B80B,CMT,1,N,2013-01-10 16:23:52,2013-01-10 16:34:02,3,610,2.10,-73.987,40.776241,-73.958687,40.774704
D4CA68ECC21536DE406F3D58C7813241,3BA082D80853732DD95FBFC1C17E164D,CMT,1,N,2013-01-07 18:18:26,2013-01-07 18:21:51,1,205,.60,-73.960503,40.769913,-73.964958,40.775387
473136E106C7B73036315D1F70BC0428,B0CC7772343A89702D3BE57510F154F4,CMT,1,N,2013-01-08 06:54:06,2013-01-08 06:59:55,1,349,1.00,0,0,0,0
473136E106C7B73036315D1F70BC0428,B0CC7772343A89702D3BE57510F154F4,CMT,1,N,2013-01-08 12:55:07,2013-01-08 12:58:49,1,222,.60,0,0,0,0
